origin_date,target,target_end_date,horizon,location,team_id,model_id,metric,value_absolute,value_relative,n_models,rank,rank_score
2023-12-20,ILI incidence,2023-12-17,1,NO,ISI,FluABCaster,WIS,1.91673071789068,2.9472178159110647,8,1,1.0
2023-12-20,ILI incidence,2023-12-17,1,NO,ISI,GenLogModel,WIS,12.8554155542293,0.20156114120964533,8,4,0.9942678019625842
2023-12-20,ILI incidence,2023-12-17,1,NO,QMUL,SEIR,WIS,5.16841739130435,1.5161428984941459,8,2,0.9982960189230691
2023-12-20,ILI incidence,2023-12-17,1,NO,respicast,hubEnsemble,WIS,5.30220107189526,1.479274100846594,8,3,0.9982259122728825
2023-12-20,ILI incidence,2023-12-17,1,NO,respicast,quantileBaseline,WIS,14.7829827229486,0.0,8,6,0.9932576991113882
2023-12-20,ILI incidence,2023-12-17,1,PL,ECDC,FluForARIMA,WIS,22.6943729320854,-0.14650981263799928,8,4,0.9998232006716041
2023-12-20,ILI incidence,2023-12-17,1,PL,ECDC,norrsken_blue,WIS,19548.6681940478,-9.897029794935433,8,7,0.03752848368007548
2023-12-20,ILI incidence,2023-12-17,1,PL,ECDC,norrsken_green,WIS,20310.1606733729,-9.952161124378707,8,8,0.0
2023-12-20,ILI incidence,2023-12-17,1,PL,ISI,FluABCaster,WIS,41.6508225491017,-1.02252017410531,8,6,0.9988889737036439
2023-12-20,ILI incidence,2023-12-17,1,PL,ISI,GenLogModel,WIS,19.1069282575054,0.10172895230902516,8,1,1.0
2023-12-20,ILI incidence,2023-12-17,1,PL,QMUL,SEIR,WIS,29.4108695652174,-0.5205246266450966,8,5,0.9994921928926341
2023-12-20,ILI incidence,2023-12-17,1,PL,respicast,hubEnsemble,WIS,19.9969101967034,0.03604771251416175,8,2,0.9999561391956091
2023-12-20,ILI incidence,2023-12-17,1,PL,respicast,quantileBaseline,WIS,20.5028549386767,0.0,8,3,0.9999312048206709
2023-12-20,ILI incidence,2023-12-17,1,RO,ECDC,FluForARIMA,WIS,5.50348966244053,-4.508608437496463,7,5,0.9951212340392128
2023-12-20,ILI incidence,2023-12-17,1,RO,ECDC,norrsken_blue,WIS,519.843619684593,-11.0701956262061,7,6,0.5194761138777015
2023-12-20,ILI incidence,2023-12-17,1,RO,ECDC,norrsken_green,WIS,1081.58051265331,-12.127187090004789,7,7,0.0
2023-12-20,ILI incidence,2023-12-17,1,RO,ISI,FluABCaster,WIS,0.227822968400208,0.08575315040697484,7,1,1.0
2023-12-20,ILI incidence,2023-12-17,1,RO,ISI,GenLogModel,WIS,0.272910878492761,-0.17476355019025555,7,4,0.9999583041587425
2023-12-20,ILI incidence,2023-12-17,1,RO,respicast,hubEnsemble,WIS,0.227822968400208,0.08575315040697484,7,1,1.0
2023-12-20,ILI incidence,2023-12-17,1,RO,respicast,quantileBaseline,WIS,0.241775214163968,0.0,7,3,0.9999870974142879
