origin_date,target_end_date,target,horizon,location,output_type,output_type_id,value
2024-01-31,2024-02-04,ILI incidence,2,IT,quantile,0.55,488.91496301868045
2024-01-31,2024-02-04,ILI incidence,2,IT,quantile,0.6,506.21507249167513
2024-01-31,2024-02-04,ILI incidence,2,IT,quantile,0.65,524.1295049768338
2024-01-31,2024-02-04,ILI incidence,2,IT,quantile,0.7,543.0646486321713
2024-01-31,2024-02-04,ILI incidence,2,IT,quantile,0.75,563.586807682412
2024-01-31,2024-02-04,ILI incidence,2,IT,quantile,0.8,586.578591379515
2024-01-31,2024-02-04,ILI incidence,2,IT,quantile,0.85,613.6118200379289
2024-01-31,2024-02-04,ILI incidence,2,IT,quantile,0.9,648.0723475905393
2024-01-31,2024-02-04,ILI incidence,2,IT,quantile,0.95,700.3158518873763
2024-01-31,2024-02-04,ILI incidence,2,IT,quantile,0.975,747.0554184504342
2024-01-31,2024-02-04,ILI incidence,2,IT,quantile,0.99,803.4887307869939
2024-01-31,2024-02-11,ILI incidence,3,IT,quantile,0.01,5.0894307629469
2024-01-31,2024-02-11,ILI incidence,3,IT,quantile,0.025,5.0894307629469
2024-01-31,2024-02-11,ILI incidence,3,IT,quantile,0.05,5.0894307629469
2024-01-31,2024-02-11,ILI incidence,3,IT,quantile,0.1,5.0894307629469
2024-01-31,2024-02-11,ILI incidence,3,IT,quantile,0.15,54.01469236288739
2024-01-31,2024-02-11,ILI incidence,3,IT,quantile,0.2,92.35447052987793
2024-01-31,2024-02-11,ILI incidence,3,IT,quantile,0.25,124.9395253415502
2024-01-31,2024-02-11,ILI incidence,3,IT,quantile,0.3,154.01014551317073
2024-01-31,2024-02-11,ILI incidence,3,IT,quantile,0.35,180.8232998526147
2024-01-31,2024-02-11,ILI incidence,3,IT,quantile,0.4,206.18496188525467
2024-01-31,2024-02-11,ILI incidence,3,IT,quantile,0.45,230.67320412288578
2024-01-31,2024-02-11,ILI incidence,3,IT,quantile,0.5,254.749677313345
2024-01-31,2024-02-11,ILI incidence,3,IT,quantile,0.55,278.8261505038042
2024-01-31,2024-02-11,ILI incidence,3,IT,quantile,0.6,303.3143927414353
2024-01-31,2024-02-11,ILI incidence,3,IT,quantile,0.65,328.6760547740753
2024-01-31,2024-02-11,ILI incidence,3,IT,quantile,0.7,355.4892091135192
2024-01-31,2024-02-11,ILI incidence,3,IT,quantile,0.75,384.5598292851398
2024-01-31,2024-02-11,ILI incidence,3,IT,quantile,0.8,417.14488409681206
2024-01-31,2024-02-11,ILI incidence,3,IT,quantile,0.85,455.4846622638026
2024-01-31,2024-02-11,ILI incidence,3,IT,quantile,0.9,504.4099238637431
2024-01-31,2024-02-11,ILI incidence,3,IT,quantile,0.95,578.7185599346305
2024-01-31,2024-02-11,ILI incidence,3,IT,quantile,0.975,645.3652628590779
2024-01-31,2024-02-11,ILI incidence,3,IT,quantile,0.99,726.0793317979483
2024-01-31,2024-02-18,ILI incidence,4,IT,quantile,0.01,21.703728332793748
2024-01-31,2024-02-18,ILI incidence,4,IT,quantile,0.025,21.703728332793748
2024-01-31,2024-02-18,ILI incidence,4,IT,quantile,0.05,21.703728332793748
2024-01-31,2024-02-18,ILI incidence,4,IT,quantile,0.1,21.703728332793748
2024-01-31,2024-02-18,ILI incidence,4,IT,quantile,0.15,21.703728332793748
2024-01-31,2024-02-18,ILI incidence,4,IT,quantile,0.2,21.703728332793748
2024-01-31,2024-02-18,ILI incidence,4,IT,quantile,0.25,21.703728332793748
2024-01-31,2024-02-18,ILI incidence,4,IT,quantile,0.3,53.941518549730105
2024-01-31,2024-02-18,ILI incidence,4,IT,quantile,0.35,83.6636560520368
2024-01-31,2024-02-18,ILI incidence,4,IT,quantile,0.4,111.76885725260823
2024-01-31,2024-02-18,ILI incidence,4,IT,quantile,0.45,138.90130935984138
2024-01-31,2024-02-18,ILI incidence,4,IT,quantile,0.5,165.57522481913722
2024-01-31,2024-02-18,ILI incidence,4,IT,quantile,0.55,192.24914027843312
2024-01-31,2024-02-18,ILI incidence,4,IT,quantile,0.6,219.38159238566627
2024-01-31,2024-02-18,ILI incidence,4,IT,quantile,0.65,247.48679358623767
2024-01-31,2024-02-18,ILI incidence,4,IT,quantile,0.7,277.2089310885444
2024-01-31,2024-02-18,ILI incidence,4,IT,quantile,0.75,309.44672130548076
2024-01-31,2024-02-18,ILI incidence,4,IT,quantile,0.8,345.602847733876
2024-01-31,2024-02-18,ILI incidence,4,IT,quantile,0.85,388.1796423526594
2024-01-31,2024-02-18,ILI incidence,4,IT,quantile,0.9,442.5794270533247
2024-01-31,2024-02-18,ILI incidence,4,IT,quantile,0.95,525.3811524191767
2024-01-31,2024-02-18,ILI incidence,4,IT,quantile,0.975,599.8640605652658
2024-01-31,2024-02-18,ILI incidence,4,IT,quantile,0.99,690.3910330744113
