origin_date,ILI incidence,target_end_date,horizon,location,output_type,output_type_id,value
2023-12-06,ILI incidence,2023-12-31,3,HU,quantile,0.4,420.51
2023-12-06,ILI incidence,2023-12-31,3,HU,quantile,0.45,444.6
2023-12-06,ILI incidence,2023-12-31,3,HU,quantile,0.5,470.83
2023-12-06,ILI incidence,2023-12-31,3,HU,median,0.5,470.83
2023-12-06,ILI incidence,2023-12-31,3,HU,quantile,0.55,493.1
2023-12-06,ILI incidence,2023-12-31,3,HU,quantile,0.6,512.92
2023-12-06,ILI incidence,2023-12-31,3,HU,quantile,0.65,533.96
2023-12-06,ILI incidence,2023-12-31,3,HU,quantile,0.7,556.4
2023-12-06,ILI incidence,2023-12-31,3,HU,quantile,0.75,578.39
2023-12-06,ILI incidence,2023-12-31,3,HU,quantile,0.8,608.31
2023-12-06,ILI incidence,2023-12-31,3,HU,quantile,0.85,641.31
2023-12-06,ILI incidence,2023-12-31,3,HU,quantile,0.9,679.99
2023-12-06,ILI incidence,2023-12-31,3,HU,quantile,0.95,736.05
2023-12-06,ILI incidence,2023-12-31,3,HU,quantile,0.975,773.01
2023-12-06,ILI incidence,2023-12-31,3,HU,quantile,0.99,839.15
2023-12-06,ILI incidence,2024-01-07,4,HU,quantile,0.01,107.57
2023-12-06,ILI incidence,2024-01-07,4,HU,quantile,0.025,146.02
2023-12-06,ILI incidence,2024-01-07,4,HU,quantile,0.05,196.62
2023-12-06,ILI incidence,2024-01-07,4,HU,quantile,0.1,239.53
2023-12-06,ILI incidence,2024-01-07,4,HU,quantile,0.15,273.56
2023-12-06,ILI incidence,2024-01-07,4,HU,quantile,0.2,308.59
2023-12-06,ILI incidence,2024-01-07,4,HU,quantile,0.25,336.99
2023-12-06,ILI incidence,2024-01-07,4,HU,quantile,0.3,361.68
2023-12-06,ILI incidence,2024-01-07,4,HU,quantile,0.35,387.93
2023-12-06,ILI incidence,2024-01-07,4,HU,quantile,0.4,415.97
2023-12-06,ILI incidence,2024-01-07,4,HU,quantile,0.45,447.82
2023-12-06,ILI incidence,2024-01-07,4,HU,quantile,0.5,473.7
2023-12-06,ILI incidence,2024-01-07,4,HU,median,0.5,473.7
2023-12-06,ILI incidence,2024-01-07,4,HU,quantile,0.55,502.59
2023-12-06,ILI incidence,2024-01-07,4,HU,quantile,0.6,535.2
2023-12-06,ILI incidence,2024-01-07,4,HU,quantile,0.65,559.94
2023-12-06,ILI incidence,2024-01-07,4,HU,quantile,0.7,589.07
2023-12-06,ILI incidence,2024-01-07,4,HU,quantile,0.75,619.81
2023-12-06,ILI incidence,2024-01-07,4,HU,quantile,0.8,657.71
2023-12-06,ILI incidence,2024-01-07,4,HU,quantile,0.85,705.11
2023-12-06,ILI incidence,2024-01-07,4,HU,quantile,0.9,751.72
2023-12-06,ILI incidence,2024-01-07,4,HU,quantile,0.95,823.11
2023-12-06,ILI incidence,2024-01-07,4,HU,quantile,0.975,887.22
2023-12-06,ILI incidence,2024-01-07,4,HU,quantile,0.99,969.76
2023-12-06,ILI incidence,2023-12-17,1,IE,quantile,0.01,2.73
2023-12-06,ILI incidence,2023-12-17,1,IE,quantile,0.025,3.44
2023-12-06,ILI incidence,2023-12-17,1,IE,quantile,0.05,4.19
2023-12-06,ILI incidence,2023-12-17,1,IE,quantile,0.1,5.12
2023-12-06,ILI incidence,2023-12-17,1,IE,quantile,0.15,5.9
2023-12-06,ILI incidence,2023-12-17,1,IE,quantile,0.2,6.63
2023-12-06,ILI incidence,2023-12-17,1,IE,quantile,0.25,7.28
2023-12-06,ILI incidence,2023-12-17,1,IE,quantile,0.3,7.98
2023-12-06,ILI incidence,2023-12-17,1,IE,quantile,0.35,8.6
2023-12-06,ILI incidence,2023-12-17,1,IE,quantile,0.4,9.31
2023-12-06,ILI incidence,2023-12-17,1,IE,quantile,0.45,9.9
2023-12-06,ILI incidence,2023-12-17,1,IE,quantile,0.5,10.52
2023-12-06,ILI incidence,2023-12-17,1,IE,median,0.5,10.52
2023-12-06,ILI incidence,2023-12-17,1,IE,quantile,0.55,11.24
2023-12-06,ILI incidence,2023-12-17,1,IE,quantile,0.6,11.98
2023-12-06,ILI incidence,2023-12-17,1,IE,quantile,0.65,12.78
2023-12-06,ILI incidence,2023-12-17,1,IE,quantile,0.7,13.61
2023-12-06,ILI incidence,2023-12-17,1,IE,quantile,0.75,14.56
2023-12-06,ILI incidence,2023-12-17,1,IE,quantile,0.8,15.73
2023-12-06,ILI incidence,2023-12-17,1,IE,quantile,0.85,17.08
2023-12-06,ILI incidence,2023-12-17,1,IE,quantile,0.9,18.8
2023-12-06,ILI incidence,2023-12-17,1,IE,quantile,0.95,21.82
2023-12-06,ILI incidence,2023-12-17,1,IE,quantile,0.975,25.46
2023-12-06,ILI incidence,2023-12-17,1,IE,quantile,0.99,29.89
2023-12-06,ILI incidence,2023-12-24,2,IE,quantile,0.01,2.82
2023-12-06,ILI incidence,2023-12-24,2,IE,quantile,0.025,3.65
2023-12-06,ILI incidence,2023-12-24,2,IE,quantile,0.05,4.52
2023-12-06,ILI incidence,2023-12-24,2,IE,quantile,0.1,5.69
2023-12-06,ILI incidence,2023-12-24,2,IE,quantile,0.15,6.74
2023-12-06,ILI incidence,2023-12-24,2,IE,quantile,0.2,7.66
2023-12-06,ILI incidence,2023-12-24,2,IE,quantile,0.25,8.6
2023-12-06,ILI incidence,2023-12-24,2,IE,quantile,0.3,9.53
2023-12-06,ILI incidence,2023-12-24,2,IE,quantile,0.35,10.47
2023-12-06,ILI incidence,2023-12-24,2,IE,quantile,0.4,11.38
2023-12-06,ILI incidence,2023-12-24,2,IE,quantile,0.45,12.37
2023-12-06,ILI incidence,2023-12-24,2,IE,quantile,0.5,13.27
2023-12-06,ILI incidence,2023-12-24,2,IE,median,0.5,13.27
2023-12-06,ILI incidence,2023-12-24,2,IE,quantile,0.55,14.26
2023-12-06,ILI incidence,2023-12-24,2,IE,quantile,0.6,15.31
2023-12-06,ILI incidence,2023-12-24,2,IE,quantile,0.65,16.38
2023-12-06,ILI incidence,2023-12-24,2,IE,quantile,0.7,17.63
2023-12-06,ILI incidence,2023-12-24,2,IE,quantile,0.75,19.0
2023-12-06,ILI incidence,2023-12-24,2,IE,quantile,0.8,20.71
2023-12-06,ILI incidence,2023-12-24,2,IE,quantile,0.85,22.69
2023-12-06,ILI incidence,2023-12-24,2,IE,quantile,0.9,25.34
2023-12-06,ILI incidence,2023-12-24,2,IE,quantile,0.95,29.93
2023-12-06,ILI incidence,2023-12-24,2,IE,quantile,0.975,34.98
2023-12-06,ILI incidence,2023-12-24,2,IE,quantile,0.99,43.19
2023-12-06,ILI incidence,2023-12-31,3,IE,quantile,0.01,2.89
2023-12-06,ILI incidence,2023-12-31,3,IE,quantile,0.025,3.79
2023-12-06,ILI incidence,2023-12-31,3,IE,quantile,0.05,4.94
2023-12-06,ILI incidence,2023-12-31,3,IE,quantile,0.1,6.34
2023-12-06,ILI incidence,2023-12-31,3,IE,quantile,0.15,7.69
2023-12-06,ILI incidence,2023-12-31,3,IE,quantile,0.2,9.0
2023-12-06,ILI incidence,2023-12-31,3,IE,quantile,0.25,10.24
2023-12-06,ILI incidence,2023-12-31,3,IE,quantile,0.3,11.4
2023-12-06,ILI incidence,2023-12-31,3,IE,quantile,0.35,12.67
2023-12-06,ILI incidence,2023-12-31,3,IE,quantile,0.4,13.97
2023-12-06,ILI incidence,2023-12-31,3,IE,quantile,0.45,15.33
2023-12-06,ILI incidence,2023-12-31,3,IE,quantile,0.5,16.65
2023-12-06,ILI incidence,2023-12-31,3,IE,median,0.5,16.65
2023-12-06,ILI incidence,2023-12-31,3,IE,quantile,0.55,18.14
2023-12-06,ILI incidence,2023-12-31,3,IE,quantile,0.6,19.56
2023-12-06,ILI incidence,2023-12-31,3,IE,quantile,0.65,21.05
2023-12-06,ILI incidence,2023-12-31,3,IE,quantile,0.7,22.86
2023-12-06,ILI incidence,2023-12-31,3,IE,quantile,0.75,25.06
2023-12-06,ILI incidence,2023-12-31,3,IE,quantile,0.8,27.4
2023-12-06,ILI incidence,2023-12-31,3,IE,quantile,0.85,30.22
2023-12-06,ILI incidence,2023-12-31,3,IE,quantile,0.9,34.14
2023-12-06,ILI incidence,2023-12-31,3,IE,quantile,0.95,41.37
2023-12-06,ILI incidence,2023-12-31,3,IE,quantile,0.975,48.77
2023-12-06,ILI incidence,2023-12-31,3,IE,quantile,0.99,60.82
2023-12-06,ILI incidence,2024-01-07,4,IE,quantile,0.01,2.88
2023-12-06,ILI incidence,2024-01-07,4,IE,quantile,0.025,3.93
2023-12-06,ILI incidence,2024-01-07,4,IE,quantile,0.05,5.27
2023-12-06,ILI incidence,2024-01-07,4,IE,quantile,0.1,6.96
2023-12-06,ILI incidence,2024-01-07,4,IE,quantile,0.15,8.72
2023-12-06,ILI incidence,2024-01-07,4,IE,quantile,0.2,10.41
2023-12-06,ILI incidence,2024-01-07,4,IE,quantile,0.25,12.09
2023-12-06,ILI incidence,2024-01-07,4,IE,quantile,0.3,13.58
2023-12-06,ILI incidence,2024-01-07,4,IE,quantile,0.35,15.4
2023-12-06,ILI incidence,2024-01-07,4,IE,quantile,0.4,17.09
2023-12-06,ILI incidence,2024-01-07,4,IE,quantile,0.45,18.93
2023-12-06,ILI incidence,2024-01-07,4,IE,quantile,0.5,20.82
2023-12-06,ILI incidence,2024-01-07,4,IE,median,0.5,20.82
2023-12-06,ILI incidence,2024-01-07,4,IE,quantile,0.55,22.76
2023-12-06,ILI incidence,2024-01-07,4,IE,quantile,0.6,24.91
2023-12-06,ILI incidence,2024-01-07,4,IE,quantile,0.65,27.16
2023-12-06,ILI incidence,2024-01-07,4,IE,quantile,0.7,29.74
2023-12-06,ILI incidence,2024-01-07,4,IE,quantile,0.75,32.87
2023-12-06,ILI incidence,2024-01-07,4,IE,quantile,0.8,36.26
2023-12-06,ILI incidence,2024-01-07,4,IE,quantile,0.85,40.28
2023-12-06,ILI incidence,2024-01-07,4,IE,quantile,0.9,46.16
2023-12-06,ILI incidence,2024-01-07,4,IE,quantile,0.95,57.33
2023-12-06,ILI incidence,2024-01-07,4,IE,quantile,0.975,68.9
2023-12-06,ILI incidence,2024-01-07,4,IE,quantile,0.99,88.44
2023-12-06,ILI incidence,2023-12-17,1,LV,quantile,0.01,6.39
2023-12-06,ILI incidence,2023-12-17,1,LV,quantile,0.025,8.5
2023-12-06,ILI incidence,2023-12-17,1,LV,quantile,0.05,10.88
2023-12-06,ILI incidence,2023-12-17,1,LV,quantile,0.1,14.22
2023-12-06,ILI incidence,2023-12-17,1,LV,quantile,0.15,16.7
2023-12-06,ILI incidence,2023-12-17,1,LV,quantile,0.2,18.81
2023-12-06,ILI incidence,2023-12-17,1,LV,quantile,0.25,20.61
2023-12-06,ILI incidence,2023-12-17,1,LV,quantile,0.3,22.53
2023-12-06,ILI incidence,2023-12-17,1,LV,quantile,0.35,24.38
2023-12-06,ILI incidence,2023-12-17,1,LV,quantile,0.4,26.28
2023-12-06,ILI incidence,2023-12-17,1,LV,quantile,0.45,28.2
2023-12-06,ILI incidence,2023-12-17,1,LV,quantile,0.5,30.18
2023-12-06,ILI incidence,2023-12-17,1,LV,median,0.5,30.18
2023-12-06,ILI incidence,2023-12-17,1,LV,quantile,0.55,32.27
2023-12-06,ILI incidence,2023-12-17,1,LV,quantile,0.6,34.57
2023-12-06,ILI incidence,2023-12-17,1,LV,quantile,0.65,36.85
2023-12-06,ILI incidence,2023-12-17,1,LV,quantile,0.7,39.81
2023-12-06,ILI incidence,2023-12-17,1,LV,quantile,0.75,43.03
2023-12-06,ILI incidence,2023-12-17,1,LV,quantile,0.8,46.97
2023-12-06,ILI incidence,2023-12-17,1,LV,quantile,0.85,51.25
2023-12-06,ILI incidence,2023-12-17,1,LV,quantile,0.9,57.54
2023-12-06,ILI incidence,2023-12-17,1,LV,quantile,0.95,67.17
2023-12-06,ILI incidence,2023-12-17,1,LV,quantile,0.975,77.07
2023-12-06,ILI incidence,2023-12-17,1,LV,quantile,0.99,89.68
2023-12-06,ILI incidence,2023-12-24,2,LV,quantile,0.01,6.69
2023-12-06,ILI incidence,2023-12-24,2,LV,quantile,0.025,9.51
2023-12-06,ILI incidence,2023-12-24,2,LV,quantile,0.05,12.37
2023-12-06,ILI incidence,2023-12-24,2,LV,quantile,0.1,16.73
2023-12-06,ILI incidence,2023-12-24,2,LV,quantile,0.15,20.2
2023-12-06,ILI incidence,2023-12-24,2,LV,quantile,0.2,22.89
2023-12-06,ILI incidence,2023-12-24,2,LV,quantile,0.25,25.65
2023-12-06,ILI incidence,2023-12-24,2,LV,quantile,0.3,28.21
2023-12-06,ILI incidence,2023-12-24,2,LV,quantile,0.35,30.82
2023-12-06,ILI incidence,2023-12-24,2,LV,quantile,0.4,33.45
2023-12-06,ILI incidence,2023-12-24,2,LV,quantile,0.45,36.21
2023-12-06,ILI incidence,2023-12-24,2,LV,quantile,0.5,38.96
2023-12-06,ILI incidence,2023-12-24,2,LV,median,0.5,38.96
2023-12-06,ILI incidence,2023-12-24,2,LV,quantile,0.55,41.92
2023-12-06,ILI incidence,2023-12-24,2,LV,quantile,0.6,44.95
2023-12-06,ILI incidence,2023-12-24,2,LV,quantile,0.65,48.61
2023-12-06,ILI incidence,2023-12-24,2,LV,quantile,0.7,52.44
2023-12-06,ILI incidence,2023-12-24,2,LV,quantile,0.75,57.26
2023-12-06,ILI incidence,2023-12-24,2,LV,quantile,0.8,62.64
2023-12-06,ILI incidence,2023-12-24,2,LV,quantile,0.85,69.18
2023-12-06,ILI incidence,2023-12-24,2,LV,quantile,0.9,78.61
2023-12-06,ILI incidence,2023-12-24,2,LV,quantile,0.95,93.1
2023-12-06,ILI incidence,2023-12-24,2,LV,quantile,0.975,107.71
2023-12-06,ILI incidence,2023-12-24,2,LV,quantile,0.99,126.48
2023-12-06,ILI incidence,2023-12-31,3,LV,quantile,0.01,7.21
2023-12-06,ILI incidence,2023-12-31,3,LV,quantile,0.025,10.38
2023-12-06,ILI incidence,2023-12-31,3,LV,quantile,0.05,13.88
2023-12-06,ILI incidence,2023-12-31,3,LV,quantile,0.1,19.8
2023-12-06,ILI incidence,2023-12-31,3,LV,quantile,0.15,24.17
2023-12-06,ILI incidence,2023-12-31,3,LV,quantile,0.2,28.02
2023-12-06,ILI incidence,2023-12-31,3,LV,quantile,0.25,31.71
2023-12-06,ILI incidence,2023-12-31,3,LV,quantile,0.3,35.22
2023-12-06,ILI incidence,2023-12-31,3,LV,quantile,0.35,38.73
2023-12-06,ILI incidence,2023-12-31,3,LV,quantile,0.4,42.4
2023-12-06,ILI incidence,2023-12-31,3,LV,quantile,0.45,46.04
2023-12-06,ILI incidence,2023-12-31,3,LV,quantile,0.5,50.24
2023-12-06,ILI incidence,2023-12-31,3,LV,median,0.5,50.24
2023-12-06,ILI incidence,2023-12-31,3,LV,quantile,0.55,54.31
2023-12-06,ILI incidence,2023-12-31,3,LV,quantile,0.6,58.7
2023-12-06,ILI incidence,2023-12-31,3,LV,quantile,0.65,63.57
2023-12-06,ILI incidence,2023-12-31,3,LV,quantile,0.7,69.31
2023-12-06,ILI incidence,2023-12-31,3,LV,quantile,0.75,75.85
2023-12-06,ILI incidence,2023-12-31,3,LV,quantile,0.8,83.86
2023-12-06,ILI incidence,2023-12-31,3,LV,quantile,0.85,93.84
2023-12-06,ILI incidence,2023-12-31,3,LV,quantile,0.9,106.81
2023-12-06,ILI incidence,2023-12-31,3,LV,quantile,0.95,128.68
2023-12-06,ILI incidence,2023-12-31,3,LV,quantile,0.975,150.82
2023-12-06,ILI incidence,2023-12-31,3,LV,quantile,0.99,177.56
2023-12-06,ILI incidence,2024-01-07,4,LV,quantile,0.01,7.53
2023-12-06,ILI incidence,2024-01-07,4,LV,quantile,0.025,11.27
2023-12-06,ILI incidence,2024-01-07,4,LV,quantile,0.05,15.56
2023-12-06,ILI incidence,2024-01-07,4,LV,quantile,0.1,23.0
2023-12-06,ILI incidence,2024-01-07,4,LV,quantile,0.15,28.87
2023-12-06,ILI incidence,2024-01-07,4,LV,quantile,0.2,33.98
2023-12-06,ILI incidence,2024-01-07,4,LV,quantile,0.25,39.07
2023-12-06,ILI incidence,2024-01-07,4,LV,quantile,0.3,43.87
2023-12-06,ILI incidence,2024-01-07,4,LV,quantile,0.35,48.79
2023-12-06,ILI incidence,2024-01-07,4,LV,quantile,0.4,53.42
2023-12-06,ILI incidence,2024-01-07,4,LV,quantile,0.45,58.73
2023-12-06,ILI incidence,2024-01-07,4,LV,quantile,0.5,64.15
2023-12-06,ILI incidence,2024-01-07,4,LV,median,0.5,64.15
2023-12-06,ILI incidence,2024-01-07,4,LV,quantile,0.55,69.97
2023-12-06,ILI incidence,2024-01-07,4,LV,quantile,0.6,76.41
2023-12-06,ILI incidence,2024-01-07,4,LV,quantile,0.65,83.24
2023-12-06,ILI incidence,2024-01-07,4,LV,quantile,0.7,91.08
2023-12-06,ILI incidence,2024-01-07,4,LV,quantile,0.75,99.93
2023-12-06,ILI incidence,2024-01-07,4,LV,quantile,0.8,111.24
2023-12-06,ILI incidence,2024-01-07,4,LV,quantile,0.85,125.39
2023-12-06,ILI incidence,2024-01-07,4,LV,quantile,0.9,145.4
2023-12-06,ILI incidence,2024-01-07,4,LV,quantile,0.95,175.58
2023-12-06,ILI incidence,2024-01-07,4,LV,quantile,0.975,208.47
2023-12-06,ILI incidence,2024-01-07,4,LV,quantile,0.99,244.58
2023-12-06,ILI incidence,2023-12-17,1,LT,quantile,0.01,4.51
2023-12-06,ILI incidence,2023-12-17,1,LT,quantile,0.025,6.83
2023-12-06,ILI incidence,2023-12-17,1,LT,quantile,0.05,8.8
2023-12-06,ILI incidence,2023-12-17,1,LT,quantile,0.1,11.78
2023-12-06,ILI incidence,2023-12-17,1,LT,quantile,0.15,13.93
2023-12-06,ILI incidence,2023-12-17,1,LT,quantile,0.2,16.2
2023-12-06,ILI incidence,2023-12-17,1,LT,quantile,0.25,18.23
2023-12-06,ILI incidence,2023-12-17,1,LT,quantile,0.3,20.37
2023-12-06,ILI incidence,2023-12-17,1,LT,quantile,0.35,22.24
2023-12-06,ILI incidence,2023-12-17,1,LT,quantile,0.4,24.16
2023-12-06,ILI incidence,2023-12-17,1,LT,quantile,0.45,26.01
2023-12-06,ILI incidence,2023-12-17,1,LT,quantile,0.5,28.1
2023-12-06,ILI incidence,2023-12-17,1,LT,median,0.5,28.1
2023-12-06,ILI incidence,2023-12-17,1,LT,quantile,0.55,30.28
2023-12-06,ILI incidence,2023-12-17,1,LT,quantile,0.6,32.51
2023-12-06,ILI incidence,2023-12-17,1,LT,quantile,0.65,34.95
2023-12-06,ILI incidence,2023-12-17,1,LT,quantile,0.7,37.53
2023-12-06,ILI incidence,2023-12-17,1,LT,quantile,0.75,40.7
2023-12-06,ILI incidence,2023-12-17,1,LT,quantile,0.8,44.51
2023-12-06,ILI incidence,2023-12-17,1,LT,quantile,0.85,49.22
2023-12-06,ILI incidence,2023-12-17,1,LT,quantile,0.9,55.83
2023-12-06,ILI incidence,2023-12-17,1,LT,quantile,0.95,67.77
2023-12-06,ILI incidence,2023-12-17,1,LT,quantile,0.975,80.81
2023-12-06,ILI incidence,2023-12-17,1,LT,quantile,0.99,99.57
2023-12-06,ILI incidence,2023-12-24,2,LT,quantile,0.01,6.35
2023-12-06,ILI incidence,2023-12-24,2,LT,quantile,0.025,9.74
2023-12-06,ILI incidence,2023-12-24,2,LT,quantile,0.05,12.78
2023-12-06,ILI incidence,2023-12-24,2,LT,quantile,0.1,17.29
2023-12-06,ILI incidence,2023-12-24,2,LT,quantile,0.15,21.07
2023-12-06,ILI incidence,2023-12-24,2,LT,quantile,0.2,24.78
2023-12-06,ILI incidence,2023-12-24,2,LT,quantile,0.25,28.14
2023-12-06,ILI incidence,2023-12-24,2,LT,quantile,0.3,31.53
2023-12-06,ILI incidence,2023-12-24,2,LT,quantile,0.35,34.88
2023-12-06,ILI incidence,2023-12-24,2,LT,quantile,0.4,38.23
2023-12-06,ILI incidence,2023-12-24,2,LT,quantile,0.45,41.39
2023-12-06,ILI incidence,2023-12-24,2,LT,quantile,0.5,45.02
2023-12-06,ILI incidence,2023-12-24,2,LT,median,0.5,45.02
2023-12-06,ILI incidence,2023-12-24,2,LT,quantile,0.55,48.81
2023-12-06,ILI incidence,2023-12-24,2,LT,quantile,0.6,52.8
2023-12-06,ILI incidence,2023-12-24,2,LT,quantile,0.65,57.1
2023-12-06,ILI incidence,2023-12-24,2,LT,quantile,0.7,61.58
2023-12-06,ILI incidence,2023-12-24,2,LT,quantile,0.75,67.12
2023-12-06,ILI incidence,2023-12-24,2,LT,quantile,0.8,73.74
2023-12-06,ILI incidence,2023-12-24,2,LT,quantile,0.85,82.44
2023-12-06,ILI incidence,2023-12-24,2,LT,quantile,0.9,93.83
2023-12-06,ILI incidence,2023-12-24,2,LT,quantile,0.95,116.72
2023-12-06,ILI incidence,2023-12-24,2,LT,quantile,0.975,141.11
2023-12-06,ILI incidence,2023-12-24,2,LT,quantile,0.99,176.5
2023-12-06,ILI incidence,2023-12-31,3,LT,quantile,0.01,9.28
2023-12-06,ILI incidence,2023-12-31,3,LT,quantile,0.025,13.73
2023-12-06,ILI incidence,2023-12-31,3,LT,quantile,0.05,18.4
2023-12-06,ILI incidence,2023-12-31,3,LT,quantile,0.1,25.35
2023-12-06,ILI incidence,2023-12-31,3,LT,quantile,0.15,31.78
2023-12-06,ILI incidence,2023-12-31,3,LT,quantile,0.2,37.51
2023-12-06,ILI incidence,2023-12-31,3,LT,quantile,0.25,43.37
2023-12-06,ILI incidence,2023-12-31,3,LT,quantile,0.3,48.57
2023-12-06,ILI incidence,2023-12-31,3,LT,quantile,0.35,54.37
2023-12-06,ILI incidence,2023-12-31,3,LT,quantile,0.4,59.96
2023-12-06,ILI incidence,2023-12-31,3,LT,quantile,0.45,65.81
2023-12-06,ILI incidence,2023-12-31,3,LT,quantile,0.5,71.82
2023-12-06,ILI incidence,2023-12-31,3,LT,median,0.5,71.82
2023-12-06,ILI incidence,2023-12-31,3,LT,quantile,0.55,78.28
2023-12-06,ILI incidence,2023-12-31,3,LT,quantile,0.6,85.15
2023-12-06,ILI incidence,2023-12-31,3,LT,quantile,0.65,92.37
2023-12-06,ILI incidence,2023-12-31,3,LT,quantile,0.7,100.09
2023-12-06,ILI incidence,2023-12-31,3,LT,quantile,0.75,109.76
2023-12-06,ILI incidence,2023-12-31,3,LT,quantile,0.8,121.38
2023-12-06,ILI incidence,2023-12-31,3,LT,quantile,0.85,136.95
2023-12-06,ILI incidence,2023-12-31,3,LT,quantile,0.9,158.34
2023-12-06,ILI incidence,2023-12-31,3,LT,quantile,0.95,199.02
2023-12-06,ILI incidence,2023-12-31,3,LT,quantile,0.975,246.1
2023-12-06,ILI incidence,2023-12-31,3,LT,quantile,0.99,308.72
2023-12-06,ILI incidence,2024-01-07,4,LT,quantile,0.01,12.71
2023-12-06,ILI incidence,2024-01-07,4,LT,quantile,0.025,19.02
2023-12-06,ILI incidence,2024-01-07,4,LT,quantile,0.05,25.88
2023-12-06,ILI incidence,2024-01-07,4,LT,quantile,0.1,37.23
2023-12-06,ILI incidence,2024-01-07,4,LT,quantile,0.15,46.88
2023-12-06,ILI incidence,2024-01-07,4,LT,quantile,0.2,56.59
2023-12-06,ILI incidence,2024-01-07,4,LT,quantile,0.25,65.92
2023-12-06,ILI incidence,2024-01-07,4,LT,quantile,0.3,74.78
2023-12-06,ILI incidence,2024-01-07,4,LT,quantile,0.35,83.73
2023-12-06,ILI incidence,2024-01-07,4,LT,quantile,0.4,93.68
2023-12-06,ILI incidence,2024-01-07,4,LT,quantile,0.45,103.56
2023-12-06,ILI incidence,2024-01-07,4,LT,quantile,0.5,113.29
2023-12-06,ILI incidence,2024-01-07,4,LT,median,0.5,113.29
2023-12-06,ILI incidence,2024-01-07,4,LT,quantile,0.55,124.49
2023-12-06,ILI incidence,2024-01-07,4,LT,quantile,0.6,135.71
2023-12-06,ILI incidence,2024-01-07,4,LT,quantile,0.65,148.06
2023-12-06,ILI incidence,2024-01-07,4,LT,quantile,0.7,160.67
2023-12-06,ILI incidence,2024-01-07,4,LT,quantile,0.75,177.3
2023-12-06,ILI incidence,2024-01-07,4,LT,quantile,0.8,197.91
2023-12-06,ILI incidence,2024-01-07,4,LT,quantile,0.85,224.3
2023-12-06,ILI incidence,2024-01-07,4,LT,quantile,0.9,260.22
2023-12-06,ILI incidence,2024-01-07,4,LT,quantile,0.95,335.92
2023-12-06,ILI incidence,2024-01-07,4,LT,quantile,0.975,420.3
2023-12-06,ILI incidence,2024-01-07,4,LT,quantile,0.99,529.94
2023-12-06,ILI incidence,2023-12-17,1,LU,quantile,0.01,0.0
2023-12-06,ILI incidence,2023-12-17,1,LU,quantile,0.025,0.0
2023-12-06,ILI incidence,2023-12-17,1,LU,quantile,0.05,0.0
2023-12-06,ILI incidence,2023-12-17,1,LU,quantile,0.1,0.53
2023-12-06,ILI incidence,2023-12-17,1,LU,quantile,0.15,1.33
2023-12-06,ILI incidence,2023-12-17,1,LU,quantile,0.2,2.14
2023-12-06,ILI incidence,2023-12-17,1,LU,quantile,0.25,3.0
2023-12-06,ILI incidence,2023-12-17,1,LU,quantile,0.3,3.85
2023-12-06,ILI incidence,2023-12-17,1,LU,quantile,0.35,4.68
2023-12-06,ILI incidence,2023-12-17,1,LU,quantile,0.4,5.65
2023-12-06,ILI incidence,2023-12-17,1,LU,quantile,0.45,6.64
2023-12-06,ILI incidence,2023-12-17,1,LU,quantile,0.5,7.79
2023-12-06,ILI incidence,2023-12-17,1,LU,median,0.5,7.79
2023-12-06,ILI incidence,2023-12-17,1,LU,quantile,0.55,9.08
2023-12-06,ILI incidence,2023-12-17,1,LU,quantile,0.6,10.61
2023-12-06,ILI incidence,2023-12-17,1,LU,quantile,0.65,12.21
2023-12-06,ILI incidence,2023-12-17,1,LU,quantile,0.7,14.45
2023-12-06,ILI incidence,2023-12-17,1,LU,quantile,0.75,17.01
2023-12-06,ILI incidence,2023-12-17,1,LU,quantile,0.8,20.36
2023-12-06,ILI incidence,2023-12-17,1,LU,quantile,0.85,24.67
2023-12-06,ILI incidence,2023-12-17,1,LU,quantile,0.9,32.18
2023-12-06,ILI incidence,2023-12-17,1,LU,quantile,0.95,47.68
2023-12-06,ILI incidence,2023-12-17,1,LU,quantile,0.975,66.13
2023-12-06,ILI incidence,2023-12-17,1,LU,quantile,0.99,95.92
2023-12-06,ILI incidence,2023-12-24,2,LU,quantile,0.01,0.0
2023-12-06,ILI incidence,2023-12-24,2,LU,quantile,0.025,0.0
2023-12-06,ILI incidence,2023-12-24,2,LU,quantile,0.05,0.0
2023-12-06,ILI incidence,2023-12-24,2,LU,quantile,0.1,0.39
2023-12-06,ILI incidence,2023-12-24,2,LU,quantile,0.15,1.34
2023-12-06,ILI incidence,2023-12-24,2,LU,quantile,0.2,2.36
2023-12-06,ILI incidence,2023-12-24,2,LU,quantile,0.25,3.35
2023-12-06,ILI incidence,2023-12-24,2,LU,quantile,0.3,4.41
2023-12-06,ILI incidence,2023-12-24,2,LU,quantile,0.35,5.55
2023-12-06,ILI incidence,2023-12-24,2,LU,quantile,0.4,6.85
2023-12-06,ILI incidence,2023-12-24,2,LU,quantile,0.45,8.27
2023-12-06,ILI incidence,2023-12-24,2,LU,quantile,0.5,9.67
2023-12-06,ILI incidence,2023-12-24,2,LU,median,0.5,9.67
2023-12-06,ILI incidence,2023-12-24,2,LU,quantile,0.55,11.47
2023-12-06,ILI incidence,2023-12-24,2,LU,quantile,0.6,13.56
2023-12-06,ILI incidence,2023-12-24,2,LU,quantile,0.65,16.15
2023-12-06,ILI incidence,2023-12-24,2,LU,quantile,0.7,19.21
